"SECTOR_SPECIAL_REQUIREMENT_ID","LATEST_VERSION","LAST_USER_ID","REQUIREMENT_TYPE","PRIORITY","COMMENTS","REMARKS","CATEGORY","CONTINUOUS_TIME_PERIOD","START_DATE","END_DATE","START_TIME_OF_DAY","END_TIME_OF_DAY","DISCONT_DAYS_OF_WEEK","DEPARTURE_AIRPORT_CODE","ARRIVAL_AIRPORT_CODE","CARRIER_CODE","R_SCOPE","R_OWNER","CONSTRAINT_ID","SOURCE","LAST_MODIFIED_TIME_STAMP"
"963","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","TSN","OKA","CA","GLOBAL","","1363","MM","2024/8/22 4:57:53"
"970","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","TVS","DOY","CA","GLOBAL","","1370","MM","2024/8/22 4:57:58"
"971","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","TVS","TAO","CA","GLOBAL","","1371","MM","2024/8/22 4:58:04"
"972","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","TVS","YNT","CA","GLOBAL","","1372","MM","2024/8/22 4:58:10"
"974","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2023/5/25","2050/7/1","00:00","23:59","1234567","URC","MED","CA","GLOBAL","","1374","MM","2024/8/22 4:58:17"
"938","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2023/1/16","2050/7/1","00:00","23:59","1234567","TFU","CGK","CA","GLOBAL","","1338","MM","2024/8/22 4:55:30"
"975","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","URC","MED","CA","GLOBAL","","1375","MM","2024/8/22 4:58:23"
"976","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","URT","HGH","CA","GLOBAL","","1376","MM","2024/8/22 4:58:28"
"977","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","VFA","CGO","CA","GLOBAL","","1377","MM","2024/8/22 4:58:34"
"978","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","00:00","23:59","1234567","VIE","PEK","CA","GLOBAL","","1378","MM","2024/8/22 4:58:40"
"979","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","VIE","BCN","CA","GLOBAL","","1379","MM","2024/8/22 4:58:50"
"980","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","VVO","FOC","CA","GLOBAL","","1380","MM","2024/8/22 4:58:56"
"981","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","WAW","HGH","CA","GLOBAL","","1381","MM","2024/8/22 4:59:02"
"982","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","WAW","PEK","CA","GLOBAL","","1382","MM","2024/8/22 4:59:07"
"983","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","WAW","SHE","CA","GLOBAL","","1383","MM","2024/8/22 4:59:15"
"988","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/13","2050/7/1","00:00","23:59","1234567","WNZ","MXP","CA","GLOBAL","","1388","MM","2024/8/22 4:59:26"
"989","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","WNZ","TPE","CA","GLOBAL","","1389","MM","2024/8/22 4:59:31"
"991","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","WNZ","BKK","CA","GLOBAL","","1391","MM","2024/8/22 4:59:38"
"995","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2022/11/14","2050/7/1","00:00","23:59","1234567","WNZ","MXP","CA","GLOBAL","","1395","MM","2024/8/22 4:59:48"
"996","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","16:00","23:59","1234567","WUH","DXB","CA","GLOBAL","","1396","MM","2024/8/22 4:59:53"
"997","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/4/15","2050/7/1","00:00","23:59","1234567","WUH","FRA","CA","GLOBAL","","1397","MM","2024/8/22 5:00:00"
"998","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/27","2050/7/1","00:00","23:59","1234567","WUH","HND","CA","GLOBAL","","1398","MM","2024/8/22 5:00:05"
"999","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","WUH","NRT","CA","GLOBAL","","1399","MM","2024/8/22 5:00:12"
"1010","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/28","2050/7/1","00:00","23:59","1234567","YUL","SHE","CA","GLOBAL","","1410","MM","2024/8/22 5:00:18"
"1011","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","16:00","23:59","1234567","YUL","PVG","CA","GLOBAL","","1411","MM","2024/8/22 5:00:24"
"1012","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","YUL","HAV","CA","GLOBAL","","1412","MM","2024/8/22 5:00:29"
"1013","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","YUL","PEK","CA","GLOBAL","","1413","MM","2024/8/22 5:00:36"
"1014","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/21","2050/7/1","00:00","23:59","1234567","YUL","TSN","CA","GLOBAL","","1414","MM","2024/8/22 5:00:46"
"1015","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","YUL","HET","CA","GLOBAL","","1415","MM","2024/8/22 5:00:51"
"1016","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","YUL","HGH","CA","GLOBAL","","1416","MM","2024/8/22 5:00:57"
"1017","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/9/12","2050/7/1","00:00","23:59","1234567","YVR","CGO","CA","GLOBAL","","1417","MM","2024/8/22 5:01:03"
"1018","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","YVR","PEK","CA","GLOBAL","","1418","MM","2024/8/22 5:01:10"
"1019","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/21","2050/7/1","00:00","23:59","1234567","YVR","TSN","CA","GLOBAL","","1419","MM","2024/8/22 5:01:16"
"1020","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/3/21","2050/7/1","00:00","23:59","1234567","YVR","SHE","CA","GLOBAL","","1420","MM","2024/8/22 5:01:21"
"1021","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2023/5/16","2050/7/1","16:00","23:59","1234567","YVR","PEK","CA","GLOBAL","","1421","MM","2024/8/22 5:01:27"
"1022","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","YVR","CTU","CA","GLOBAL","","1422","MM","2024/8/22 5:01:33"
"1023","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","YVR","HET","CA","GLOBAL","","1423","MM","2024/8/22 5:01:43"
"1024","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","YYZ","DLC","CA","GLOBAL","","1424","MM","2024/8/22 5:01:49"
"1025","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","ZGC","MED","CA","GLOBAL","","1425","MM","2024/8/22 5:01:55"
"1026","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","FUK","PEK","CA","GLOBAL","","1426","MM","2024/8/22 5:02:01"
"1027","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MNL","TFU","CA","GLOBAL","","1427","MM","2024/8/22 5:02:08"
"984","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2020/5/2","2050/7/1","00:00","23:59","1234567","WAW","TYN","CA","GLOBAL","","1384","MM","2024/8/22 4:59:21"
"1028","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","CMB","TFU","CA","GLOBAL","","1428","MM","2024/8/22 5:02:14"
"1029","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","HKG","PVG","CA","GLOBAL","","1429","MM","2024/8/22 5:02:19"
"1030","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","DMK","PVG","CA","GLOBAL","","1430","MM","2024/8/22 5:02:25"
"1031","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","KUL","TFU","CA","GLOBAL","","1431","MM","2024/8/22 5:02:31"
"1032","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","HGH","DXB","CA","GLOBAL","","1432","MM","2024/8/22 5:02:41"
"1033","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","PVG","DMK","CA","GLOBAL","","1433","MM","2024/8/22 5:02:46"
"1034","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","TFU","MNL","CA","GLOBAL","","1434","MM","2024/8/22 5:02:53"
"1035","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","TFU","CMB","CA","GLOBAL","","1435","MM","2024/8/22 5:02:58"
"1036","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","TFU","KUL","CA","GLOBAL","","1436","MM","2024/8/22 5:03:06"
"1037","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","TNH","TSN","CA","GLOBAL","","1437","MM","2024/8/22 5:03:11"
"1038","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","DXB","HGH","CA","GLOBAL","","1438","MM","2024/8/22 5:03:17"
"130699592","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","CTU","MXP","CA","GLOBAL","","90275865","MM","2024/8/22 0:28:44"
"130699593","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MXP","CTU","CA","GLOBAL","","90275866","MM","2024/8/22 0:28:37"
"135595627","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2024/2/11","2050/7/1","00:00","23:59","1234567","RUH","PEK","CA","GLOBAL","","90603520","MM","2024/8/22 0:28:51"
"135595638","2","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2024/2/11","2050/7/1","00:00","23:59","1234567","PEK","RUH","CA","GLOBAL","","90603521","MM","2024/8/22 5:04:15"
"137444962","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MLE","CMB","CA","GLOBAL","","90636893","MM","2024/8/22 5:03:51"
"137444963","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MLE","PEK","CA","GLOBAL","","90636894","MM","2024/8/22 5:03:44"
"137444964","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","MLE","TFU","CA","GLOBAL","","90636895","MM","2024/8/22 5:04:05"
"137444965","1","216246","AIRCRAFT","MUST"," 此航线为延伸跨水运行","","WATERCROSS","1","2019/10/27","2050/7/1","00:00","23:59","1234567","PEK","MLE","CA","GLOBAL","","90636896","MM","2024/8/22 5:03:59"
"137456906","2","216246","AIRCRAFT","MEDIUM","B737-8执行达卡-北京首都航线建议使用MTOW82.2吨的飞机执行，若无其他MTOW82.2吨合适运力时，根据业载情况协同总签、性能部门分析MTOW78吨的运力是否可执行。因性能原因，参见《2024年冬春季航线机型匹配实施方案》。","2024年冬春季航线机型匹配实施方案","AIRCRAFTPERFORMANCE","1","2023/10/28","2025/3/29","00:00","15:59","1234567","DAC","PEK","CA","GLOBAL","","90636901","MM","2024/10/23 1:06:24"
"137456911","2","216246","AIRCRAFT","MEDIUM","B737-8执行北京首都-达卡航线建议使用MTOW82.2吨的飞机执行，若无其他MTOW82.2吨合适运力时，根据业载情况协同总签、性能部门分析MTOW78吨的运力是否可执行。因性能原因，参见《2024年冬春季航线机型匹配实施方案》。","2024年冬春季航线机型匹配实施方案","AIRCRAFTPERFORMANCE","1","2023/10/28","2025/3/29","00:00","15:59","1234567","PEK","DAC","CA","GLOBAL","","90636902","MM","2024/10/23 1:06:07"
"139681851","0","216246","AIRCRAFT","MUST","MAD-HAV-MAD运行RNAV10(RNP10)或RNP4能力","北京-马德里-哈瓦那往返航班运控工作提示","OPSLIMIT","1","2024/5/21","2050/10/1","00:00","23:59","1234567","HAV","MAD","CA","GLOBAL","","90832924","MM","2024/5/21 2:16:15"
"139681854","0","216246","AIRCRAFT","MUST","MAD-HAV-MAD运行2套远程通信系统，且其中1套必须为高频通信系统（HF）","北京-马德里-哈瓦那往返航班运控工作提示","OPSLIMIT","1","2024/5/21","2050/10/1","00:00","23:59","1234567","HAV","MAD","CA","GLOBAL","","90832927","MM","2024/5/21 2:17:22"
"139681855","0","216246","AIRCRAFT","MUST","MAD-HAV-MAD运行CPDLC，在NAT内运行（FL290-410）必须具备CPDLC","北京-马德里-哈瓦那往返航班运控工作提示","OPSLIMIT","1","2024/5/21","2050/10/1","00:00","23:59","1234567","HAV","MAD","CA","GLOBAL","","90832928","MM","2024/5/21 2:17:54"
"139681856","0","216246","AIRCRAFT","MUST","MAD-HAV-MAD运行CPDLC，在NAT内运行（FL290-410）必须具备CPDLC","北京-马德里-哈瓦那往返航班运控工作提示","OPSLIMIT","1","2024/5/21","2050/10/1","00:00","23:59","1234567","MAD","HAV","CA","GLOBAL","","90832929","MM","2024/5/21 2:18:05"
"364","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","RKZ","KWE","CA","GLOBAL","","764","MM","2023/8/1"
"365","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","RKZ","LXA","CA","GLOBAL","","765","MM","2023/8/1"
"366","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","SHF","JGN","CA","GLOBAL","","766","MM","2023/8/1"
"367","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2022/3/26","2050/7/1","00:00","23:59","1234567","TFU","JZH","CA","GLOBAL","","767","MM","2023/8/1"
"368","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2022/3/26","2050/7/1","00:00","23:59","1234567","TFU","DCY","CA","GLOBAL","","768","MM","2023/8/1"
"369","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2022/3/26","2050/7/1","00:00","23:59","1234567","TFU","PZI","CA","GLOBAL","","769","MM","2023/8/1"
"370","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","TLQ","JGN","CA","GLOBAL","","770","MM","2023/8/1"
"371","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","TSN","BPX","CA","GLOBAL","","771","MM","2023/8/1"
"372","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/10/27","2050/7/1","00:00","23:59","1234567","URC","JGN","CA","GLOBAL","","772","MM","2023/8/1"
"373","2","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2023/7/17","2050/4/1","00:00","23:59","1234567","CTU","URC","CA","GLOBAL","","773","MM","2024/4/17 9:48:47"
"374","3","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞,产生告警，与签派沟通。","基于飘降释压程序手册","OXYGEN","1","2023/7/17","2050/4/1","00:00","23:59","1234567","TFU","URC","CA","GLOBAL","","774","MM","2024/10/29 8:34:01"
"375","2","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2023/7/17","2040/4/1","00:00","23:59","1234567","URC","CTU","CA","GLOBAL","","775","MM","2024/4/17 9:48:12"
"376","3","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞，产生告警，与签派沟通。","基于飘降释压程序手册","OXYGEN","1","2023/7/17","2051/4/1","00:00","23:59","1234567","URC","TFU","CA","GLOBAL","","776","MM","2024/10/29 8:33:39"
"377","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2021/2/2","2053/2/1","00:00","23:59","1234567","DXB","CKG","CA","GLOBAL","","777","MM","2023/8/1"
"378","0","216246","AIRCRAFT","HIGH","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2021/2/2","2055/2/1","00:00","23:59","1234567","CKG","DXB","CA","GLOBAL","","778","MM","2023/8/1"
"379","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2021/1/4","2050/7/1","00:00","23:59","1234567","CGO","KHI","CA","GLOBAL","","779","MM","2023/8/1"
"380","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/7/5","2050/7/1","00:00","23:59","1234567","DXB","PEK","CA","GLOBAL","","780","MM","2023/8/1"
"381","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2021/1/4","2050/7/1","00:00","23:59","1234567","KHI","CGO","CA","GLOBAL","","781","MM","2023/8/1"
"382","0","216246","AIRCRAFT","MUST","此航线需要经过氧气瓶改装的飞机执飞","基于飘降释压程序手册","OXYGEN","1","2019/7/5","2050/7/1","00:00","23:59","1234567","PEK","DXB","CA","GLOBAL","","782","MM","2023/8/1"
"383","0","216246","AIRCRAFT","MUST","大连-香港航线需安排带小翼的B737-800飞机执行。","AIROPS迁移","AIRCRAFTPERFORMANCE","1","2019/7/5","2050/7/1","00:00","23:59","1234567","DLC","HKG","CA","GLOBAL","","783","MM","2023/8/1"
"384","0","216246","AIRCRAFT","MUST","香港-大连航线需安排带小翼的B737-800飞机执行。","AIROPS迁移","AIRCRAFTPERFORMANCE","1","2019/7/5","2050/7/1","00:00","23:59","1234567","HKG","DLC","CA","GLOBAL","","784","MM","2023/8/1"
"385","3","216246","AIRCRAFT","MEDIUM","B737-700执行大理-北京航线建议使用CFM56-7B24发动机有小翼MTOW70吨的飞机执行，因性能原因，参见《2024年冬春季航线机型匹配实施方案》。","2024年冬春季航线机型匹配实施方案","AIRCRAFTPERFORMANCE","1","2023/3/25","2025/3/29","16:00","15:59","1234567","DLU","PEK","CA","GLOBAL","","785","MM","2024/10/23 0:56:55"
"386","3","216246","AIRCRAFT","MEDIUM","B737-700执行昆明-天津航线建议使用有小翼MTOW70吨的飞机执行，因性能原因，参见《22024年冬春季航线机型匹配实施方案》。","2024年冬春季航线机型匹配实施方案","AIRCRAFTPERFORMANCE","1","2023/3/25","2025/3/29","16:00","15:59","1234567","KMG","TSN","CA","GLOBAL","","786","MM","2024/10/23 0:51:56"
