"AIRPORT_RESTRICTION_ID","LATEST_VERSION","LAST_USER_ID","PRIORITY","COMMENTS","REMARKS","CATEGORY","CONTINUOUS_TIME_PERIOD","START_DATE","END_DATE","START_TIME_OF_DAY","END_TIME_OF_DAY","DISCONT_DAYS_OF_WEEK","CURFEW_AIRPORT_RST_TYPE","CONSTRAINT_TYPE","CONSTRAINT_VALUE","RESTRICTION_TYPE","AIRPORT_CODE","AIRPORT_TYPE","RESTRICTION_SCOPE","RESTRICTION_OWNER","AIRPORTS_GROUP_ID","CONSTRAINT_ID","SOURCE","REQUIRED","LAST_MODIFIED_TIME_STAMP"
"98693574","1","0","MUST","2020.6.5 运行标准部孙逸雪通知：经金边营业部与柬民航局沟通，现柬民航局批准公司A330飞机注册","飞机未注册 ","COUNTRY","0","2020/4/28","2020/6/4","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","","BOTH","GLOBAL","","134883521","102","MM","0","2023/9/14 16:59:50"
"98754518","2","0","MUST","通告ZWTN C1771/20 自2020年5月1日起，和田机场因消防保障能力限制，不接收A321、B737-800以上机型航空器起降 ","通告ZWTN C1771/20 自2020年5月1日起，和田机场因消防保障能力限制，不接收A321、B737-800以上机型航空器起降 ","OPSLIMIT","1","2020/4/30","2020/6/1","16:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","HTN","BOTH","GLOBAL","","","103","MM","0","2023/9/14 16:59:50"
"98844828","2","0","MUST","2020.5.7 西南机务邵俊通知：  B6237飞机(31C)2号发动机超15000小时，即日起限制执行高高原航班","B6237飞机因发动机原因限制执行高高原航班.","ACequipment","1","2020/5/6","2020/12/22","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","201","104","MM","0","2023/9/14 16:59:50"
"99073243","1","0","MUST","因B305H飞机限制执行4小时30分以上的航班（喀什、和田、伊宁、哈尔滨—昆明等航线）（根据运行限制单AOLN20190019R1）西南机务邵俊通知2019/11/18
2021.4.12西南机务邵俊通知取消","B305H不执行喀什航线，限制执行4小时30分以上的航班 。","ACequipment","0","2019/11/18","2021/4/11","00:00","23:59","1234567","BOTH","","","AIRCRAFT","KHG","BOTH","GLOBAL","","","105","MM","0","2023/9/14 16:59:50"
"99073245","1","0","MUST","因B30AH飞机限制执行4小时30分以上的航班（喀什、和田、伊宁、哈尔滨—昆明等航线）（根据运行限制单AOLN20190022R2）西南机务邵俊通知2019/11/18
B 30AH飞机（机型32T）已换发动机，解除不飞4.5小时以上航班的限制。西南机务邵俊通知 2020/7/31

","B30AH不执行和田航线，限制执行4小时30分以上的航班。","ACequipment","0","2019/11/18","2020/7/30","00:00","23:59","1234567","BOTH","","","AIRCRAFT","HTN","BOTH","GLOBAL","","","106","MM","0","2023/9/14 16:59:50"
"99073246","1","0","MUST","因B305H飞机(限制执行4小时30分以上的航班（喀什、和田、伊宁、哈尔滨—昆明等航线）（根据运行限制单AOLN20190019R1）西南机务邵俊通知2019/11/18
2021.4.12西南机务邵俊通知取消
","B305H不执行伊宁航线，因发动机缺陷限制执行4小时30分以上的航班。","ACequipment","0","2019/11/18","2021/4/11","00:00","23:59","1234567","BOTH","","","AIRCRAFT","YIN","BOTH","GLOBAL","","","107","MM","0","2023/9/14 16:59:50"
"99274059","2","0","MUST","2020/5/29 西南机务邵俊通知：305J飞机（320T）因为右发N2振动值波动，需要限制运行4.5小时以上的航线和新疆航线
2020/11/30西南机务邵俊通知：B305J飞机机型32T已更换有缺陷发动机，现在解除不飞4.5小时以上航班，解除不飞疆域航班限制
"," B305J飞机因为右发N2振动值波动，需要限制运行4.5小时以上的航线和新疆航线","ACequipment","1","2020/5/29","2020/11/30","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","95747912","108","MM","0","2023/9/14 16:59:50"
"101102565","3","0","MUST","首都机场每周二、三0000-0530 不接收进港航班，因西跑道大修。根据通告C3098/20 北京/首都  。","首都机场每周二、三0000-0530 不接收进港航班，因西跑道大修。","OPSLIMIT","0","2020/8/31","2020/10/13","16:00","21:30","12","ARRIVAL","","","AIRPORT_CURFEW","PEK","ARRIVAL","GLOBAL","","","109","MM","0","2023/9/14 16:59:50"
"103414298","1","0","MUST","西南机务邵俊通知2020/12/16 B1068飞机机型32T，因发动机震动值高，即日起限制执行新疆航线，限制执行4.5小时以上航班，并且不驻外执行航班
2021.4.12西南机务邵俊通知取消
","B1068飞机限制执行新疆航线，限制执行4.5小时以上航班，并且不驻外执行航班","ACequipment","0","2020/12/16","2021/4/11","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","95747912","110","MM","0","2023/9/14 16:59:50"
"104270523","1","0","MUST","2021.1.27 航班运行控制室陈华通知：丹东机场航务管理部：丹东机场为军民合用机场，机场按照航班计划时间开放，非开放期间管制部门无人值守，每日运行时间大概为：09:30-17:40，如航班延误或补班在该时间之外，需提前联系丹东机场，协调机场开放时间，得到确认后再进行航班调整。
2023.10.23 明晓通知取消","丹东机场每日运行时间为09:30-17:40（北京时）。非开放期间管制部门无人值守，如航班延误或补班在该时间之外，需提前联系丹东机场，协调机场开放时间，得到确认后再进行航班调整。","CURFEW","0","2021/1/27","2023/10/22","09:40","01:30","1234567","BOTH","","","AIRPORT_CURFEW","DDG","BOTH","GLOBAL","","","111","MM","0","2023/10/23 6:02:52"
"104475743","2","0","MUST","2021.2.4西南机务邵俊通知：B-6881机型32H左发孔探发现HPT叶片烧蚀扩展超过0.5英寸，缩短至100FC孔探重检，按今日发动机防空停会议要求，对B-6881进行运行限制，限制该机驻外、限制执行疆域航线、限制4.5小时以上航线运行
2021.2.22西南机务邵俊通知：B6881飞机换发完成，已转武汉分公司运行，限制取消。","B6881因发动机原因限制执行疆域航班，不执行驻外航班，不执行4.5以上航班","ACequipment","0","2021/2/4","2021/2/21","00:00","23:59","1234567","BOTH","","","AIRCRAFT","YIN","BOTH","GLOBAL","","","112","MM","0","2023/9/14 16:59:50"
"104392117","2","0","MUST","西南机务邵俊通知2021/2/19 B30AG(机型32U）因发动机原因不执行疆域航线、不驻外、不执行航段在4.5小时以上的航班（根据运行限制单AOLN2021002）（成都-长春、成都-哈尔滨、成都-沈阳）
西南机务邵俊通知2021/10/18 B30AG(机型32U）解除因发动机原因不执行疆域航线、不驻外、不执行航段在4.5小时以上的航班（根据运行限制单AOLN2021002）（成都-长春、成都-哈尔滨、成都-沈阳）

","B30AG因发动机原因不执行疆域航线、不驻外、不执行航段在4.5小时以上的航班","ACequipment","0","2021/2/19","2021/10/18","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","95747912","113","MM","0","2023/9/14 16:59:50"
"105384622","0","0","MUST","2021.03.18机务侯祥龙通知： B5977 左发故障需持续监控，只飞国内航线，因MEL限制。","B5977飞机只允许执飞国内航站，因MEL限制。","ACequipment","0","2021/3/18","2021/4/5","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","114","MM","0","2023/9/14 16:59:50"
"105894054","2","0","MUST","2021.4.8 AMECO侯祥龙通知
2021.4.29AMECO侯祥龙通知至5月29日
2021.5.26AMECO侯祥龙通知至6月30日","B5500因发动机EGT裕度低短期内限飞兰州","AIRCRAFTPERFORMANCE","1","2021/4/2","2021/7/1","00:00","23:59","1234567","BOTH","","","AIRCRAFT","LHW","BOTH","GLOBAL","","","115","MM","0","2023/9/14 16:59:50"
"105894055","4","0","MUST","2021.4.8 AMECO侯祥龙通知
2021.4.29AMECO侯祥龙通知至5月29日
2021.5.26AMECO侯祥龙通知至6月30日","B5423因发动机EGT裕度低短期内限飞兰州","AIRCRAFTPERFORMANCE","1","2021/4/2","2021/6/30","00:00","23:59","1234567","BOTH","","","AIRCRAFT","LHW","BOTH","GLOBAL","","","116","MM","0","2023/9/14 16:59:50"
"107908322","0","0","MUST","2021.6.29 AMECO侯祥龙通知。","B322H DD LN-20210628-322H-01，有运行限制，开关包皮困难，可人工手动开关包皮，至8月1日不执行国际航站，国内航站执行基地航站（北京首都，广州，成都，重庆，上海虹桥，杭州）","ACequipment","1","2021/6/30","2021/7/31","00:00","16:00","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","217741711","117","MM","0","2023/9/14 16:59:50"
"111055052","1","0","MUST","2021.11.04 AMECO侯祥龙通知。","B8577 左发滑耗高只能执行国内航班。","ACequipment","1","2021/11/4","2022/1/31","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","118","MM","0","2023/9/14 16:59:50"
"110121789","1","0","MUST"," 20210927接西南机务邵俊通知因发动机振动过高305G飞机30C6飞机（机型均为32U），限制如下，限制驻外，限制执行新疆航班，限制执行4小时以上航班（沈阳，哈尔滨，长春）
2021.10.25 西南机务邵俊通知取消"," 因发动机振动过高B30C6飞机限制执行4小时以上航班（沈阳，哈尔滨，长春）","ACequipment","1","2021/9/27","2021/10/24","00:00","23:59","1234567","BOTH","","","AIRCRAFT","SHE","BOTH","GLOBAL","","","119","MM","0","2023/9/14 16:59:50"
"111420091","27","0","MUST","","执行过国际客运航班的飞机不执行国内客运航班，国际分流 航班、国际客运调机航班不受限","OPSLIMIT","1","2021/11/28","2022/2/11","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","ROLE","SCHEDULE_PEK","190968955","120","MM","0","2023/9/14 16:59:50"
"112563726","0","0","MUST","","根据泸机场（2022）7号运行安全提示文件，321NEO不得运行泸州机场。","OPSLIMIT","1","2022/1/13","2050/1/13","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","LZO","BOTH","GLOBAL","","","121","MM","0","2023/9/14 16:59:50"
"114412854","0","0","MUST","2022.4.18 航班运行控制室王刚通知。","5月8日-11日，每天01:00-05:30 ,首都机场不接收落地。因西跑道仅可起飞，中跑道1:00-6:00维保，不接收进港航班，东跑道23:30-5:30噪音限制。B747禁止起降 （翼展大于等于65 米）","OPSLIMIT","0","2022/5/8","2022/5/11","17:00","21:30","1234567","BOTH","","","AIRCRAFT_TYPE","PEK","BOTH","GLOBAL","","","122","MM","0","2023/9/14 16:59:50"
"114412855","0","0","MUST","2022.4.18 航班运行控制室王刚通知。","5月15日-17日，每天01:00-05:30 ,首都机场不接收落地。因西跑道仅可起飞，中跑道1:00-6:00维保，不接收进港航班，东跑道23:30-5:30噪音限制。B747禁止起降 （翼展大于等于65 米）","OPSLIMIT","0","2022/5/15","2022/5/17","17:00","21:30","1234567","BOTH","","","AIRCRAFT_TYPE","PEK","BOTH","GLOBAL","","","123","MM","0","2023/9/14 16:59:50"
"114412857","0","0","MUST","2022.4.18 航班运行控制室王刚通知。","5月30日-31日，每天01:00-05:30 ,首都机场不接收落地。因西跑道仅可起飞，中跑道1:00-6:00维保，不接收进港航班，东跑道23:30-5:30噪音限制。B747禁止起降 （翼展大于等于65 米）","OPSLIMIT","0","2022/5/29","2022/5/30","17:00","21:30","1234567","BOTH","","","AIRCRAFT_TYPE","PEK","BOTH","GLOBAL","","","124","MM","0","2023/9/14 16:59:50"
"99783391","0","0","MUST","2020.6.25 西南分控郝帅通知：如果只能运行RNP APCH程序，西南分公司仅A319-115机型可以运行大理机场。","因PBN运行要求，西南分公司仅A319-115机型可运行大理机场","PBN","1","2020/6/26","2050/6/21","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","DLU","BOTH","GLOBAL","","","125","MM","0","2023/9/14 16:59:50"
"99778479","1","0","MUST","航班运行控制室徐远超通知：MTOW64吨的B737-700不可执飞昆明机场。","MTOW64吨的B737-700不可执飞昆明机场。","AIRCRAFTPERFORMANCE","1","2020/6/29","2050/8/1","00:00","23:59","1234567","BOTH","","","AIRCRAFT","KMG","BOTH","GLOBAL","","","126","MM","0","2023/9/14 16:59:50"
"99811529","1","0","MUST","运行规范未批准为ARJ21-700正常使用机场","运行规范未批准为ARJ21-700正常使用机场","OPSLIMIT","0","2019/6/17","2058/7/1","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","","BOTH","GLOBAL","","143776664","127","MM","0","2023/11/21 1:44:56"
"101839968","4","0","MUST","王刚经理通知限制取消
","B307C飞机因导航灯和频闪灯灯罩裂，导航灯和频闪灯灯罩裂，限制运行国际航班。
2020.10.9机务侯祥龙通知： B-307C/A359（PEK）现有DD.043943,故障保留到10月18日
 航后检查发现后导航灯和频闪灯灯罩裂，因库房无料，按CDL33-13，MEL33-40-04B，MEL33-40-05A及MEL33-40-07A办理保留，有“M”项无“O”项。已完成“M”项,拆除后导航灯和频闪灯组件并贴金属胶布。飞机只能白天运行。","ACequipment","1","2020/10/9","2020/10/16","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","128","MM","0","2023/9/14 16:59:50"
"102662476","1","0","MUST","A350，B747，B777不执行西安机场航班，因西安机场缺少重型机拖车资源。如需使用，提前联系西安航站能否保障。","A350，B747，B777不执行西安机场航班，因西安机场缺少重型机拖车资源。如需使用，提前联系西安航站能否保障。","OPSLIMIT","1","2020/11/11","2058/7/1","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","XIY","BOTH","GLOBAL","","","129","MM","0","2023/9/14 16:59:50"
"103531215","3","0","MUST","2020.12.23机务侯祥龙通知：B8579飞机只允许执飞国内航站，因MEL限制。
2021.1.6AMECO侯祥龙通知：B-8579和B-5906两架飞机在2月21日前不执行国际地区航班","B8579飞机只允许执飞国内航站，因MEL限制。","ACequipment","1","2020/12/22","2021/2/21","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","130","MM","0","2023/9/14 16:59:50"
"103897800","1","0","MUST","2021.1.7 航班运行控制室王刚经理通知。
2021.2.1 航班运行控制室王刚经理通知：5架老旧B738已具备ADS-B能力","执行玉树机场需具备ADS-B能力 ","ACequipment","1","2021/1/7","2021/1/31","00:00","23:59","1234567","BOTH","","","AIRCRAFT","YUS","BOTH","GLOBAL","","","131","MM","0","2023/9/14 16:59:50"
"104032106","1","0","MUST","2021.1.15 运行标准部孙逸雪通知：因A350和B773尚未在波兰完成注册，现新增A350和B773运行波兰的soc限制信息","因注册问题，B773和A350限飞波兰。","OPSLIMIT","1","2021/1/15","2042/1/1","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","WAW","BOTH","GLOBAL","","","132","MM","0","2023/9/14 16:59:50"
"104475733","1","0","MUST","2021.2.4西南机务邵俊通知：B-6881机型32H左发孔探发现HPT叶片烧蚀扩展超过0.5英寸，缩短至100FC孔探重检，按今日发动机防空停会议要求，对B-6881进行运行限制，限制该机驻外、限制执行疆域航线、限制4.5小时以上航线运行
2021.2.22西南机务邵俊通知：B6881飞机换发完成，已转武汉分公司运行，限制取消。","B6881因发动机原因限制执行疆域航班，不执行驻外航班，不执行4.5以上航班","ACequipment","0","2021/2/4","2021/2/21","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","95747912","133","MM","0","2023/9/14 16:59:50"
"104390639","1","0","MUST","2021.2.18 ameco侯祥龙通知：关于B-8579和B-5906飞机左发漏滑油问题，B-8579和B-5906两架飞机限飞国内航班，不能执行国际航班","B-8579在3月25日前不执行国际地区航班","ACequipment","0","2021/2/18","2021/3/25","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","134","MM","0","2023/9/14 16:59:50"
"104390640","4","0","MUST","2021.2.18 ameco侯祥龙通知：关于B-8579和B-5906飞机左发漏滑油问题，B-8579和B-5906两架飞机限飞国内航班，不能执行国际航班","B-5906在4月05日前不执行国际地区航班","ACequipment","0","2021/2/18","2021/4/5","00:00","23:59","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","135","MM","0","2023/9/14 16:59:50"
"104392027","3","0","MUST","冬奥彩绘飞机B5497在2022年底只能执行中国大陆地区航线，机务通知预计2月1日解除限制","冬奥彩绘飞机B5497只能执行中国大陆地区航线，机务通知预计2月1日解除限制","OPSLIMIT","1","2021/2/19","2023/1/31","00:00","16:00","1234567","BOTH","","","AIRCRAFT","","BOTH","GLOBAL","","113776777","136","MM","0","2023/9/14 16:59:50"
"105621824","1","0","MUST","2021.3.29航班运行控制室王刚通知：阜阳机场通告(2021年3月28日-2021年9月25日)每日21 :00-0630+机场关闭，因跑道维修。阜阳机场每日运行两班CA1867/8和CA4281/2，CA4282班表19:55起飞，只有一个小时余度，航班调整时请注意。","阜阳机场通告C1522/21(2021年3月28日-2021年9月25日)每日21 :00-0630+机场关闭，因跑道维修。阜阳机场每日运行两班CA1867/8和CA4281/2，CA4282班表19:55起飞，只有一个小时余度，航班调整时请注意。","OPSLIMIT","0","2021/3/28","2021/9/25","13:00","22:30","1234567","BOTH","","","AIRPORT_CURFEW","FUG","BOTH","GLOBAL","","","137","MM","0","2023/9/14 16:59:50"
"105789122","2","0","MUST","2021.4.7AMECO侯祥龙通知：LEAP发动机市场机型目前由于维修能力原因，只能执行的航站为：北京、广州、昆明、兰州、威海，成都
1、西南执飞A320NEO飞机,飞机发动机型号LEAP-1A26(26K),市场机型代码32D；
2、西南执飞A321NEO飞机, 飞机发动机型号LEAP-1A32(32K),市场机型代码32E;
3、总队执飞A321NEO飞机, 飞机发动机型号LEAP-1A32(32K),市场机型代码32F
","LEAP发动机市场机型目前该机场无维修能力","OPSLIMIT","1","2021/4/7","2058/7/1","00:00","23:59","1234567","BOTH","","","AIRCRAFT_TYPE","","BOTH","GLOBAL","","199252515","138","MM","0","2023/9/14 16:59:50"
"107047092","3","0","MUST","","接到西南的通知，自明天零时起，成都-林芝航班由西南18架老A319执行，A319-115鲨鳍机型暂时不安排执行林芝航班。具体飞机号为B6478","AIRCRAFTPERFORMANCE","1","2021/5/28","2021/6/14","00:00","23:59","1234567","BOTH","","","AIRCRAFT","LZY","BOTH","GLOBAL","","","139","MM","0","2023/9/14 16:59:50"
